@relation corpus_sms-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-no-replacement-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement

@attribute text string
@attribute classID {ham,spam}

@data
'When u wana see it then',ham
'Hey they r not watching movie tonight so ill prob b home early...',ham
'Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.',ham
'I want to go to perumbavoor',ham
'Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)',ham
'So wats ur opinion abt him and how abt is character?',ham
'Men like shorter ladies. Gaze up into his eyes.',ham
'We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us',ham
'Is xy going 4 e lunch?',ham
'We stopped to get ice cream and will go back after',ham
'My planning usually stops at \"find hella weed, smoke hella weed\"',ham
'It is only yesterday true true.',ham
'7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \"Ur Lovely Friendship\"... good morning dear',ham
'Fine am simply sitting.',ham
'You call him and tell now infront of them. Call him now.',ham
'Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng',ham
'Change windows logoff sound..',ham
'Yo my trip got postponed, you still stocked up?',ham
'Hi[EMOJI]cts employee how are you?',ham
'Whatever, juliana. Do whatever you want.',ham
'After the drug she will be able to eat.',ham
'Sorry, Ill call later',ham
'Si si. I think ill go make those oreo truffles.',ham
'You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people ive ever met. Why would i think a picture of your room would hurt you, make you feel violated.',ham
'I will see in half an hour',ham
'This message is from a great Doctor in India[EMOJI]: 1) Do not drink APPY FIZZ. It contains Cancer causing age',ham
'Fffff. Can you text kadeem or are you too far gone',ham
'Whenre you guys getting back? G said you were thinking about not staying for mcr',ham
'Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?',ham
'Goodmorning,my grandfather expired..so am on leave today.',ham
'Beautiful Truth against Gravity.. Read carefully: \"Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\" GOOD NIGHT',ham
'Oh. U must have taken your REAL Valentine out shopping first.',ham
'HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX',ham
'Have you always been saying welp?',ham
'Hmmm.still we dont have opener?',ham
'K...k...yesterday i was in cbe .',ham
'Damn, poor zac doesnt stand a chance',ham
'Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?',ham
'You still around? I could use a half-8th',ham
'Yup, leaving right now, be back soon',ham
'Yo we are watching a movie on netflix',ham
'My uncles in Atlanta. Wish you guys a great semester.',ham
'Jason says its cool if we pick some up from his place in like an hour',ham
'Arms fine, hows Cardiff and uni?',ham
'So what u doing today?',ham
'Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy',ham
'Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party[EMOJI]',ham
'Lol alright i was thinkin that too haha',ham
'I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...',ham
'\"Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry\"',ham
'I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?',ham
'He also knows about lunch menu only da. . I know',ham
'Gr8. So how do you handle the victoria island traffic. Plus whens the album due',ham
'Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now.',ham
'Friendship is not a game to play, It is not a word to say, It doesn\t start on March and ends on May, It is tomorrow, yesterday, today and e',ham
'Like  &lt;#&gt; , same question',ham
'Don‘t give a flying monkeys wot they think and I certainly don‘t mind. Any friend of mine and all that!',ham
'Yeah sure Ill leave in a min',ham
'Hows it going? Got any exciting karaoke type activities planned? Im debating whether to play football this eve. Feeling lazy though.',ham
'K.[EMOJI]you are the only girl waiting in reception ah?',ham
'Ok anyway no need to change with what you said',ham
'I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...',ham
'Hi mom we might be back later than  &lt;#&gt;',ham
'Hurry home. Soup is DONE!',ham
'Well. Im computerless. Time to make some oreo truffles',ham
'Have a good trip. Watch out for . Remember when you get back we must decide about easter.',ham
'Take us out shopping and Mark will distract Isaiah.=D',ham
'I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad',ham
'You should change your fb to jaykwon thuglyfe falconerf',ham
'Sounds like a plan! Cardiff is still here and still cold! Im sitting on the radiator!',ham
'Still chance there. If you search hard you will get it..let have a try [EMOJI]',ham
'Be happy there. I will come after noon',ham
'You can jot down things you want to remember later.',ham
'Although i told u dat im into baig face watches now but i really like e watch u gave cos its fr u. Thanx 4 everything dat uve done today, im touched...',ham
'Ho ho - big belly laugh! See ya tomo',ham
'Ok cool. See ya then.',ham
'Nooooooo Im gonna be bored to death all day. Cable and internet outage.',ham
'I cant wait to see you! How were the photos were useful? [EMOJI]',ham
'Happy new years melody!',ham
'Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out',ham
'Do 1 thing! Change that sentence into: \"Because i want 2 concentrate in my educational career im leaving here..\"',ham
'Want to finally have lunch today?',ham
'So gd got free ice cream... I oso wan...',ham
'Sary just need Tim in the bollox &it hurt him a lot so he tol me!',ham
'How long does it take to get it.',ham
'Not for possession, especially not first offense',ham
'Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*',ham
'Lol I know! Theyre so dramatic. Schools already closed for tomorrow. Apparently we cant drive in the inch of snow were supposed to get.',ham
'I will see in half an hour',ham
'All e best 4 ur exam later.',ham
'Do you like Italian food?',ham
'Aight Ive been set free, think you could text me blakes address? It occurs to me Im not quite as sure what Im doing as I thought I was',ham
'Hey, iouri gave me your number, Im wylie, ryans friend',ham
'Aight will do, thanks again for comin out',ham
'You please give us connection today itself before  &lt[EMOJI]ECIMAL&gt;  or refund the bill',ham
'Dear we are going to our rubber place',ham
'\"HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U\"',ham
'Sorry im not free...',ham
'How about clothes, jewelry, and trips?',ham
'Jesus armand really is trying to tell everybody he can find',ham
'All done, all handed in. Dont know if mega shop in asda counts as celebration but thats what im doing!',ham
'Love isnt a decision, its a feeling. If we could decide who to love, then, life would be much simpler, but then less magical',ham
'Hey babe, sorry i didnt get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesnt go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I dont know if it might be cheaper to find someone there ? We dont have any second hand machines at all right now, let me know what you want to do babe',ham
'Mm not entirely sure i understood that text but hey. Ho. Which weekend?',ham
'Dare i ask... Any luck with sorting out the car?',ham
'I asked you to call him now ok',ham
'Webpage s not available!',ham
'Ü wait 4 me in sch i finish ard 5..',ham
'Dear got bus directly to calicut',ham
'Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging',ham
'There is no sense in my foot and penis.',ham
'Dont necessarily expect it to be done before you get back though because Im just now headin out',ham
'Love that holiday Monday feeling even if I have to go to the dentists in an hour',ham
'Goodnight, sleep well da please take care pa. Please.',ham
'How? Izzit still raining?',ham
'\"Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also boughtbraindancea comp.ofstuff on aphexs ;abel,u hav2hear it!c u sn xxxx\"',ham
'When are you guys leaving?',ham
'Still otside le..u come 2morrow maga..',ham
'K Ill be there before 4.',ham
'Wait . I will msg after  &lt;#&gt;  min.',ham
'Auntie huai juan never pick up her phone',ham
'Beauty sleep can help ur pimples too.',ham
'Are you up for the challenge? I know i am [EMOJI]',ham
'Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like its going 2 rain soon.',ham
'Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of terrorist to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.',ham
'I am waiting machan. Call me once you free.',ham
'Is that seriously how you spell his name?',ham
'I wasnt well babe, i have swollen glands at my throat ... What did you end up doing ?',ham
'How would my ip address test that considering my computer isnt a minecraft server',ham
'Armand says get your ass over to epsilon',ham
'I am on the way to ur home',ham
'Ok ok take care. I can understand.',ham
'But im really really broke oh. No amount is too small even  &lt;#&gt;',ham
'Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.',ham
'I have a rather prominent bite mark on my right cheek',ham
'U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.',ham
'Shall i start from hear.',ham
'Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs',ham
'O i played smash bros  &lt;#&gt;  religiously.',ham
Anytime...,ham
'Imagine Life WITHOUT ME... see.. How fast u are searching me?Dont worry.. lm always there To disturb U.. Goodnoon..[EMOJI]',ham
'Might ax well im there.',ham
'Tiwary to rcb.battle between bang and kochi.',ham
'Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employers paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.',ham
'Hows it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!',ham
'Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...',ham
'Hope you are not scared!',ham
'Ive got it down to a tea. not sure which flavour',ham
'if you arent here in the next  &lt;#&gt;  hours imma flip my shit',ham
'LOL .. *grins* .. Im not babe, but thanks for thinking of me!',ham
'Its cool, we can last a little while. Getting more any time soon?',ham
'I wil be there with in  &lt;#&gt;  minutes. Got any space',ham
'Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i dont get statements 4 that acc',ham
'Sry da..jst nw only i came to home..',ham
'Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke',ham
'Yeah, Ill leave in a couple minutes &amp; let you know when I get to mu',ham
'Im in class. Will holla later',ham
'As I entered my cabin my PA said,  Happy Bday Boss !!. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.',ham
'Dips cell dead. So i m coming with him. U better respond else we shall come back.',ham
'Wishing you a wonderful week.',ham
'somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams',ham
